x,y
-8.598598598598599,199.83369913898704
-8.578578578578579,199.50961554996601
-8.558558558558559,205.60001007950575
-8.538538538538539,205.336520259374
-8.518518518518519,211.630728942627
-8.498498498498499,211.53406335692966
-8.478478478478479,211.1331802513854
-8.458458458458459,201.3794103329448
-8.438438438438439,203.52727798708628
-8.418418418418419,201.77924464052754
-8.398398398398399,213.69301503148887
-8.378378378378379,182.20732595136317
-8.358358358358359,184.22832142579682
-8.338338338338339,205.2002867381556
-8.318318318318319,206.29093904306194
-8.298298298298299,208.5239354910168
-8.278278278278279,193.56905106312183
-8.258258258258259,183.15813023334786
-8.238238238238239,192.27745586878646
-8.218218218218219,180.4275996345548
-8.198198198198199,198.16423255838586
-8.178178178178179,187.06931682357643
-8.158158158158159,177.65333431570613
-8.138138138138139,182.59889639331234
-8.118118118118119,187.41361374288778
-8.098098098098099,184.61350027807515
-8.078078078078079,185.1846946916171
-8.058058058058059,201.63818314616736
-8.038038038038039,183.01137181099475
-8.018018018018019,168.39592506718216
-7.997997997997998,181.2383986628702
-7.977977977977978,173.70697780977025
-7.957957957957958,179.0160692205524
-7.937937937937938,160.92844454778933
-7.917917917917918,185.086861425387
-7.897897897897898,165.4383243090553
-7.877877877877878,176.10169179291202
-7.857857857857858,180.47373375575802
-7.837837837837838,180.95641205862012
-7.817817817817818,162.39773286722433
-7.797797797797798,174.20358872824303
-7.777777777777778,171.55520928141576
-7.757757757757758,186.77333148467565
-7.737737737737738,177.11322685309378
-7.717717717717718,170.70544242025477
-7.697697697697698,165.7589784172883
-7.677677677677678,159.9043815548237
-7.657657657657658,161.93935233131722
-7.637637637637638,164.43758608281848
-7.617617617617618,172.98551195035967
-7.597597597597598,165.31619764704143
-7.5775775775775776,148.1975113835416
-7.5575575575575575,166.80605527132528
-7.5375375375375375,152.67541982398777
-7.5175175175175175,179.77518812800798
-7.4974974974974975,159.35287378467444
-7.4774774774774775,163.18393460371806
-7.4574574574574575,163.01551048691573
-7.4374374374374375,147.5355745856696
-7.4174174174174174,162.896503350135
-7.397397397397397,155.463330601563
-7.377377377377377,148.38078255856138
-7.357357357357357,153.60889597644336
-7.337337337337337,154.29543815322043
-7.317317317317317,139.44513587360717
-7.297297297297297,159.12755130009873
-7.277277277277277,147.44067053412127
-7.257257257257257,160.01016362152959
-7.237237237237237,143.37188733328807
-7.217217217217217,163.10746309312435
-7.197197197197197,144.96177411351854
-7.177177177177177,139.45812052868231
-7.157157157157157,141.36827919292432
-7.137137137137137,129.9233833404335
-7.117117117117117,127.1604750397037
-7.097097097097097,137.4598583602847
-7.077077077077077,139.39397845722013
-7.057057057057057,134.28202325713943
-7.037037037037037,130.0623463985304
-7.017017017017017,141.574839334699
-6.996996996996997,131.20213527077004
-6.976976976976977,144.68007533177328
-6.956956956956957,126.90090260182501
-6.936936936936937,142.871109826746
-6.916916916916917,137.0741704521229
-6.896896896896897,122.13815323163985
-6.876876876876877,130.90291193320667
-6.856856856856857,126.73736852347774
-6.836836836836837,118.06081276509121
-6.816816816816817,128.40804217151114
-6.796796796796797,130.9620125020687
-6.776776776776776,143.65294148810958
-6.756756756756756,133.03928546691475
-6.736736736736736,120.79064647957962
-6.716716716716716,124.92730473973505
-6.696696696696696,106.13810080459169
-6.676676676676676,130.69519375919316
-6.656656656656656,113.24558821650972
-6.636636636636636,123.32646413117378
-6.616616616616616,115.39774596597313
-6.596596596596596,121.88136689651391
-6.576576576576576,119.8717296043697
-6.556556556556556,126.98812689775315
-6.536536536536536,124.41474129510344
-6.516516516516516,122.33860575396065
-6.496496496496496,116.23094358712511
-6.476476476476476,119.50160273130153
-6.456456456456456,119.55407828718945
-6.436436436436436,106.77231414246066
-6.416416416416416,113.15777217818193
-6.396396396396396,107.6561074913114
-6.376376376376376,115.55305534410549
-6.356356356356356,107.93851987001186
-6.336336336336336,112.23815046621468
-6.316316316316316,116.0586490589801
-6.296296296296296,105.79895740636915
-6.276276276276276,98.93963858415611
-6.256256256256256,101.65778462845692
-6.236236236236236,101.84590188680446
-6.216216216216216,100.81707067630747
-6.196196196196196,110.90868319788098
-6.176176176176176,105.46485964205674
-6.156156156156156,98.57504983830556
-6.136136136136136,104.26795084141852
-6.116116116116116,98.2459623452463
-6.096096096096096,102.63235367258781
-6.076076076076076,101.25197633892549
-6.056056056056056,95.5357561943638
-6.036036036036036,98.8617939091099
-6.016016016016016,99.79870937023105
-5.995995995995996,93.77512395571492
-5.975975975975976,93.30557523652783
-5.955955955955956,95.79447148437748
-5.935935935935936,93.73122565747872
-5.915915915915916,102.23621991638585
-5.895895895895896,92.85816669847036
-5.875875875875876,94.90396072927655
-5.8558558558558556,100.07802698733045
-5.8358358358358355,96.62867941309163
-5.8158158158158155,92.0569263163495
-5.7957957957957955,89.66099645363498
-5.7757757757757755,99.3865421168528
-5.7557557557557555,94.77648170224984
-5.7357357357357355,95.4942227068804
-5.7157157157157155,87.71958289973003
-5.6956956956956954,80.43862549891709
-5.675675675675675,83.14533477410103
-5.655655655655655,77.95219593147957
-5.635635635635635,80.38611114137461
-5.615615615615615,84.16629146489014
-5.595595595595595,91.16554238731025
-5.575575575575575,84.7051276202108
-5.555555555555555,83.21247537106622
-5.535535535535535,81.96751520662139
-5.515515515515515,78.52688381701279
-5.495495495495495,77.36755915070421
-5.475475475475475,73.74438418392883
-5.455455455455455,77.68436614547895
-5.435435435435435,80.93322469942976
-5.415415415415415,77.28016121401309
-5.395395395395395,79.191315013095
-5.375375375375375,78.00259307428011
-5.355355355355355,73.71609112742293
-5.335335335335335,62.73050825249294
-5.315315315315315,70.37264842487579
-5.295295295295295,73.79419768423126
-5.275275275275275,79.7572724357221
-5.255255255255255,68.93231683679117
-5.235235235235235,66.59718117571188
-5.215215215215215,77.49753738399667
-5.195195195195195,76.0447944619242
-5.175175175175175,65.48103641891514
-5.155155155155155,67.99178300065985
-5.135135135135135,72.41346935564825
-5.115115115115115,76.31273460965959
-5.095095095095095,66.53041861956393
-5.075075075075075,67.38691385444432
-5.055055055055055,68.5745701657856
-5.035035035035035,64.68532054567542
-5.015015015015015,66.84653865811624
-4.994994994994995,70.11048890955938
-4.974974974974975,63.82047136714458
-4.954954954954955,62.73797447124006
-4.934934934934935,60.63980390614662
-4.914914914914915,62.31349148821106
-4.894894894894895,67.17801558682375
-4.874874874874875,64.6734558357558
-4.854854854854855,64.55624793005158
-4.834834834834835,65.15282663409029
-4.814814814814815,58.28962609449862
-4.794794794794795,60.51652487049782
-4.774774774774775,59.714138149352934
-4.754754754754755,55.96468980234336
-4.734734734734735,57.195300689639325
-4.714714714714715,58.25543797231966
-4.694694694694695,57.73973224388357
-4.674674674674675,56.93876987158326
-4.654654654654655,56.13408122369922
-4.634634634634635,55.741426195998514
-4.614614614614615,55.16718053977964
-4.594594594594595,54.32411451741216
-4.574574574574575,52.21973196687395
-4.554554554554555,52.63145046913777
-4.534534534534535,52.58446870512062
-4.514514514514515,58.06536085014408
-4.494494494494495,51.447471490400915
-4.474474474474475,52.51256573110545
-4.454454454454455,53.0170802421314
-4.434434434434435,53.10737420097343
-4.414414414414415,46.524220200903336
-4.394394394394395,51.166986606640116
-4.374374374374375,52.83358712983914
-4.354354354354355,50.47890624274464
-4.334334334334335,48.61964981161068
-4.314314314314315,44.11559868047599
-4.2942942942942945,46.95763354397732
-4.2742742742742745,45.13613671183012
-4.2542542542542545,40.85743679291226
-4.2342342342342345,42.562458684185366
-4.2142142142142145,44.521133969373
-4.1941941941941945,41.735919366342785
-4.1741741741741745,39.92301417681927
-4.1541541541541545,41.71633443155031
-4.134134134134134,42.257315249940554
-4.114114114114114,45.735896547923986
-4.094094094094094,43.86564064859349
-4.074074074074074,41.80285088985266
-4.054054054054054,42.38567445126115
-4.034034034034034,37.64499998365895
-4.014014014014014,37.45745767847316
-3.9939939939939944,39.80775921550988
-3.9739739739739743,43.11979188944869
-3.9539539539539543,39.99153331570044
-3.9339339339339343,41.859955565613525
-3.9139139139139143,40.08524350330472
-3.8938938938938943,42.119277189776334
-3.8738738738738743,36.26598053376184
-3.8538538538538543,37.58876683372452
-3.8338338338338342,38.16883962485998
-3.8138138138138142,38.16059907179076
-3.7937937937937942,38.32024189382666
-3.773773773773774,34.73074057592921
-3.753753753753754,34.618203207721955
-3.733733733733734,34.563929290629495
-3.713713713713714,34.360430178113326
-3.693693693693694,36.41916482952207
-3.673673673673674,34.99410720323816
-3.653653653653654,34.39029871441158
-3.633633633633634,29.525758503224722
-3.613613613613614,34.365042757907936
-3.593593593593594,29.456932977576848
-3.573573573573573,27.27122794142301
-3.553553553553553,28.525938875072296
-3.533533533533533,28.321039263693113
-3.513513513513513,30.43238537336454
-3.493493493493493,30.61425916065955
-3.473473473473473,29.12187537904604
-3.453453453453453,27.95896127224323
-3.433433433433433,29.314384762914344
-3.413413413413413,27.891956917840076
-3.393393393393393,27.271128995857445
-3.373373373373373,27.683087709282905
-3.353353353353353,27.720987404062516
-3.333333333333333,26.37473421259174
-3.313313313313313,23.924906844535457
-3.293293293293293,26.62565027202048
-3.273273273273273,27.39136764109699
-3.253253253253253,25.368278508194113
-3.233233233233233,22.184198870918475
-3.213213213213213,26.623126281465556
-3.193193193193193,24.77761989868813
-3.173173173173173,22.203181662235565
-3.153153153153153,23.488638699894103
-3.133133133133133,23.153966188843235
-3.113113113113113,23.587131655381235
-3.093093093093093,24.899387223700792
-3.073073073073073,21.676696164174018
-3.053053053053053,22.193914053529014
-3.033033033033033,20.411463103103507
-3.013013013013013,20.95626694149167
-2.992992992992993,20.841889319197065
-2.972972972972973,20.907714871840476
-2.952952952952953,19.869740544500786
-2.932932932932933,19.740080095595847
-2.9129129129129128,22.165689720501465
-2.8928928928928928,17.414295338332234
-2.8728728728728727,17.35400972847003
-2.8528528528528527,19.083260064468792
-2.8328328328328327,16.980927545283343
-2.8128128128128127,18.027448963027698
-2.7927927927927927,18.16049063647143
-2.7727727727727727,18.46073318271764
-2.7527527527527527,17.62316078259116
-2.7327327327327327,17.26345884773879
-2.7127127127127126,15.738568283493093
-2.6926926926926926,15.95650853525358
-2.6726726726726726,16.229345564627224
-2.6526526526526526,16.991125320941997
-2.6326326326326326,16.718231664452222
-2.6126126126126126,14.703420363251887
-2.5925925925925926,15.704377967780609
-2.5725725725725725,16.485358380009252
-2.5525525525525525,15.49029375086568
-2.5325325325325325,13.262300157397245
-2.5125125125125125,14.519219943716159
-2.4924924924924925,13.531069727734252
-2.4724724724724725,13.329921091625602
-2.4524524524524525,12.32831148974457
-2.4324324324324325,13.99122477261266
-2.4124124124124124,12.76450388027446
-2.3923923923923924,12.723486821678948
-2.3723723723723724,12.568592277583148
-2.3523523523523524,10.904598496224406
-2.3323323323323324,10.655961046466107
-2.3123123123123124,11.294436096664597
-2.2922922922922924,11.557532221297826
-2.2722722722722724,11.536095010763454
-2.2522522522522523,11.369565479485622
-2.2322322322322323,10.434668052986385
-2.2122122122122123,10.908953434545795
-2.1921921921921923,8.867917894956996
-2.1721721721721723,10.210010944001871
-2.1521521521521523,9.885919671227256
-2.1321321321321323,9.488988982214305
-2.1121121121121122,9.374319922555197
-2.0920920920920922,9.144931769935429
-2.0720720720720722,9.547064545843773
-2.052052052052052,9.116004981372614
-2.032032032032032,8.22695600331762
-2.012012012012012,8.450364338857378
-1.9919919919919913,8.276321305571091
-1.9719719719719713,8.115582640327622
-1.9519519519519513,7.842477476707807
-1.9319319319319312,7.468187143359965
-1.9119119119119112,7.311423381482253
-1.8918918918918912,6.8057689102058285
-1.8718718718718712,6.761420020540785
-1.8518518518518512,7.061103816662469
-1.8318318318318312,6.780764682190285
-1.8118118118118112,6.3325173308165175
-1.7917917917917912,6.274573290963457
-1.7717717717717711,5.937025557580505
-1.7517517517517511,6.184801217324979
-1.7317317317317311,5.998000245695459
-1.711711711711711,5.64053645040717
-1.691691691691691,5.035643257328788
-1.671671671671671,5.001116179080375
-1.651651651651651,4.736621174871649
-1.631631631631631,4.743994579522102
-1.611611611611611,4.782663006764412
-1.591591591591591,4.727439038073213
-1.571571571571571,4.5683001815655935
-1.551551551551551,4.108490180739406
-1.531531531531531,4.3087641714772325
-1.511511511511511,3.636185026829029
-1.491491491491491,3.967329117652836
-1.471471471471471,3.314010249670816
-1.451451451451451,3.5642043119445694
-1.431431431431431,3.481577248828431
-1.411411411411411,3.6883889076691867
-1.391391391391391,3.330600899674738
-1.3713713713713709,3.1617014862161614
-1.3513513513513509,3.1808351329999245
-1.3313313313313309,3.092126767660454
-1.3113113113113108,2.9280046210212403
-1.2912912912912908,2.5350629383964915
-1.2712712712712708,2.515929850464169
-1.2512512512512508,2.697571903003346
-1.2312312312312308,2.452983329140264
-1.2112112112112108,2.1953995302842797
-1.1911911911911908,2.3830776054918594
-1.1711711711711708,2.192109487523424
-1.1511511511511507,2.156230027102602
-1.1311311311311307,1.9811078813814273
-1.1111111111111107,1.775093789094135
-1.0910910910910907,1.5423885952983465
-1.0710710710710707,1.529926842419527
-1.0510510510510507,1.5246152751020703
-1.0310310310310307,1.5098720057832993
-1.0110110110110107,1.4037503194480268
-0.9909909909909906,1.2636475095762163
-0.9709709709709706,1.2987424953938327
-0.9509509509509506,1.164145560204304
-0.9309309309309306,1.1478596195517414
-0.9109109109109106,1.0965057107649605
-0.8908908908908906,1.0861734500144582
-0.8708708708708706,0.9162960508636457
-0.8508508508508505,0.9478623760117146
-0.8308308308308305,0.9414926675851251
-0.8108108108108105,0.9035732886783678
-0.7907907907907905,0.7741059756387267
-0.7707707707707705,0.74747924768874
-0.7507507507507505,0.8275969207676785
-0.7307307307307305,0.6742198731188246
-0.7107107107107105,0.6310637449871777
-0.6906906906906904,0.5891593988916439
-0.6706706706706704,0.590700969831438
-0.6506506506506504,0.6196087595741946
-0.6306306306306304,0.5397847465880761
-0.6106106106106104,0.5364420346363464
-0.5905905905905904,0.5162133178645576
-0.5705705705705704,0.46878026165888187
-0.5505505505505504,0.4868156700667991
-0.5305305305305303,0.44701750038403426
-0.5105105105105103,0.4770499805786405
-0.4904904904904903,0.4470584940484133
-0.4704704704704703,0.4142098010059432
-0.4504504504504503,0.4469579804549592
-0.4304304304304303,0.43311502161112453
-0.41041041041041026,0.4127008940678169
-0.39039039039039025,0.42607842438730387
-0.37037037037037024,0.4039224462762705
-0.3503503503503502,0.41987617079939
-0.3303303303303302,0.46786263568407543
-0.3103103103103102,0.42284601530765237
-0.2902902902902902,0.4432816231186068
-0.2702702702702702,0.4469574556507929
-0.25025025025025016,0.5137933298374245
-0.23023023023023015,0.533698122161868
-0.21021021021021014,0.5437170965785403
-0.19019019019019012,0.6216580834486296
-0.1701701701701701,0.6319710352791492
-0.1501501501501501,0.6449570979431936
-0.13013013013013008,0.6918991677770161
-0.11011011011011007,0.7072960126328015
-0.09009009009009006,0.7319439773231656
-0.07007007007007005,0.8035803097309149
-0.05005005005005003,0.8333258281828803
-0.03003003003003002,0.848033914370954
-0.010010010010010006,0.9368540505453693
0.010010010010010006,0.9364854808418436
0.03003003003003002,1.0075692026473837
0.05005005005005003,1.1504846777449127
0.07007007007007005,1.1596022445968819
0.09009009009009006,1.424101089639828
0.11011011011011007,1.2962527452635535
0.13013013013013008,1.372408089990879
0.1501501501501501,1.5097898467615551
0.1701701701701701,1.4817341085031652
0.19019019019019012,1.5846098882019042
0.21021021021021014,1.8889142716499456
0.23023023023023015,1.9858321152630376
0.25025025025025016,1.9290000724450567
0.2702702702702702,1.850673268002244
0.2902902902902902,1.9107207025068373
0.3103103103103102,2.142981548959183
0.3303303303303302,2.2521522772454117
0.3503503503503502,2.352350620135894
0.37037037037037024,2.283552492237293
0.39039039039039025,2.340802408098294
0.41041041041041026,2.678402028530439
0.4304304304304303,2.725841651095675
0.4504504504504503,2.8830745987203037
0.4704704704704703,3.1727298084077127
0.4904904904904903,2.939874236497308
0.5105105105105103,3.079771638932536
0.5305305305305303,3.2110360943244363
0.5505505505505504,3.679580818326815
0.5705705705705704,3.531059310566523
0.5905905905905904,3.7996249775640614
0.6106106106106104,3.9188816884164486
0.6306306306306304,3.782199843381504
0.6506506506506504,3.919712835021322
0.6706706706706704,4.34238013082282
0.6906906906906904,4.361790505525097
0.7107107107107105,4.452150130178613
0.7307307307307305,4.523215556307418
0.7507507507507505,4.774518606183795
0.7707707707707705,4.906509215300583
0.7907907907907905,5.3633234773364755
0.8108108108108105,5.4431254471282715
0.8308308308308305,5.607192616406591
0.8508508508508505,5.876581024213666
0.8708708708708706,5.706791309152844
0.8908908908908906,5.785103684277584
0.9109109109109106,5.950881997413707
0.9309309309309306,6.012725558160601
0.9509509509509506,6.911149039932852
0.9709709709709706,7.157390944524432
0.9909909909909906,7.208657856126808
1.0110110110110107,7.160105775369771
1.0310310310310307,7.2454471620246474
1.0510510510510507,7.228346583982766
1.0710710710710707,7.633370708236333
1.0910910910910907,8.186837071958221
1.1111111111111107,7.6163223362216055
1.1311311311311307,8.129766500515718
1.1511511511511507,7.969731672417147
1.1711711711711708,8.367046329604637
1.1911911911911908,9.158577406589272
1.2112112112112108,8.705328503234393
1.2312312312312308,9.169458200431798
1.2512512512512508,9.018113347217437
1.2712712712712708,10.052837424405231
1.2912912912912908,9.517539782743356
1.3113113113113108,9.789570888881697
1.3313313313313309,10.836175741435978
1.3513513513513509,10.930452745627033
1.3713713713713709,10.788364925754118
1.391391391391391,11.341476027889765
1.411411411411411,10.583915310536602
1.431431431431431,10.834692217245154
1.451451451451451,11.653971147304794
1.471471471471471,11.851675459807995
1.491491491491491,11.343040864124102
1.511511511511511,12.436010400581647
1.531531531531531,13.142046946134357
1.551551551551551,12.176952717401024
1.571571571571571,12.301120432453839
1.591591591591591,13.119221065729617
1.611611611611611,12.030712990308398
1.631631631631631,13.93865139214994
1.651651651651651,14.924488203076152
1.671671671671671,14.473010451712682
1.691691691691691,13.496079127055555
1.711711711711711,14.912548271459707
1.7317317317317311,14.105165349161439
1.7517517517517511,14.855363541144808
1.7717717717717711,17.02003673059503
1.7917917917917912,15.323553161905105
1.8118118118118112,17.67722562275481
1.8318318318318312,17.89025643305987
1.8518518518518512,17.69174894431944
1.8718718718718712,16.809687930022264
1.8918918918918912,17.065898827647175
1.9119119119119112,19.35559429126781
1.9319319319319312,18.505526325682514
1.9519519519519513,19.14403273983622
1.9719719719719713,18.318531365278425
1.9919919919919913,18.761196396296704
2.0120120120120113,18.950866143462154
2.0320320320320313,20.14250959263554
2.0520520520520513,19.486377728912963
2.0720720720720713,19.25259143925274
2.0920920920920913,21.38564163117809
2.1121121121121114,20.20740990734038
2.1321321321321314,23.039221053334387
2.1521521521521514,22.83810920535579
2.1721721721721714,21.3911584044815
2.1921921921921914,22.2811383166596
2.2122122122122114,21.738486071416702
2.2322322322322314,21.989041332542843
2.2522522522522515,22.828835822911543
2.2722722722722715,23.44222610631532
2.2922922922922915,22.627172249392054
2.3123123123123115,22.062179059579428
2.3323323323323315,23.946742435323383
2.3523523523523515,26.371114526689468
2.3723723723723715,22.270955904414734
2.3923923923923915,21.80437434748528
2.4124124124124116,24.976591902433547
2.4324324324324316,28.152747153934374
2.4524524524524516,27.092160815415507
2.4724724724724716,25.036788894868916
2.4924924924924916,29.21062616170845
2.5125125125125116,27.078362309939614
2.5325325325325316,27.896003898389047
2.5525525525525516,29.455657984888326
2.5725725725725717,29.28757600486585
2.5925925925925917,30.646960315824195
2.6126126126126117,29.452756298711552
2.6326326326326317,30.14296687568785
2.6526526526526517,29.86745751377442
2.6726726726726717,31.356683413183106
2.6926926926926917,32.08026439269111
2.7127127127127117,32.059950955594296
2.7327327327327318,27.822626994714103
2.7527527527527518,32.893647958484344
2.772772772772772,31.37561218938015
2.792792792792792,34.187836720798444
2.812812812812812,34.646067567082554
2.8328328328328336,34.00474631396028
2.8528528528528536,34.487462929390944
2.8728728728728736,36.99834128568492
2.8928928928928936,35.710231201287215
2.9129129129129137,36.183492370799186
2.9329329329329337,36.49007895815743
2.9529529529529537,37.531262950908115
2.9729729729729737,35.285393698945676
2.9929929929929937,36.02847184879215
3.0130130130130137,38.41050727634984
3.0330330330330337,39.03596431972763
3.0530530530530537,37.426325525166234
3.0730730730730738,41.420437945161595
3.0930930930930938,35.42581770659728
3.113113113113114,38.60217921695243
3.133133133133134,42.73685018573589
3.153153153153154,41.6410901859192
3.173173173173174,42.333270560480116
3.193193193193194,44.53960831446272
3.213213213213214,40.7831452062225
3.233233233233234,40.58189027602695
3.253253253253254,46.96690083321026
3.273273273273274,43.37375078006023
3.293293293293294,48.026570192768425
3.313313313313314,39.939271162466234
3.333333333333334,42.15869118002578
3.353353353353354,44.383369751337035
3.373373373373374,44.432638390038235
3.393393393393394,51.06235108051291
3.413413413413414,49.390064960734065
3.433433433433434,50.191852640870486
3.453453453453454,48.244602900460706
3.473473473473474,44.942176138526115
3.493493493493494,46.9349381599734
3.513513513513514,51.80185665066597
3.533533533533534,46.8702472263169
3.553553553553554,51.93746809920295
3.573573573573574,50.48203745073934
3.593593593593594,51.9777225216845
3.613613613613614,55.51590572228463
3.633633633633634,45.27909630996951
3.653653653653654,50.27436023503944
3.673673673673674,53.231589492502636
3.693693693693694,55.51843193119952
3.713713713713714,54.97599356838676
3.733733733733734,54.18452953590439
3.753753753753754,55.35109905657622
3.773773773773774,59.13396067248618
3.7937937937937942,56.862608795843705
3.8138138138138142,56.85726229010529
3.8338338338338342,58.16409012450994
3.8538538538538543,52.4273661748992
3.8738738738738743,55.848534665950744
3.8938938938938943,62.32767954420835
3.9139139139139143,59.19580419415748
3.9339339339339343,61.723784203176635
3.9539539539539543,58.77034645704494
3.9739739739739743,64.38763510464265
3.9939939939939944,61.80494249971526
4.014014014014014,60.85946865347252
4.034034034034034,57.74623772898248
4.054054054054054,58.06473504145659
4.074074074074074,62.61336376946082
4.094094094094094,64.91935373717524
4.114114114114114,70.13025687801264
4.134134134134134,71.73976061934367
4.1541541541541545,67.09589142314842
4.1741741741741745,69.8559457296024
4.1941941941941945,68.06807207956479
4.2142142142142145,67.80385329500416
4.2342342342342345,69.76623114152986
4.2542542542542545,68.25726364627587
4.2742742742742745,69.71564599503475
4.2942942942942945,63.145477604304766
4.314314314314315,74.09830653266252
4.334334334334335,70.84941880767828
4.354354354354355,78.57127112382021
4.374374374374375,76.39793306519203
4.394394394394395,79.65367298742076
4.414414414414415,69.75776238537469
4.434434434434435,79.40288371527608
4.454454454454455,73.27724468236154
4.474474474474475,77.90229164148305
4.494494494494495,74.89806097524048
4.514514514514515,81.29102635091863
4.534534534534535,79.28607398092657
4.554554554554555,77.24866694159235
4.574574574574575,76.22749823081502
4.594594594594595,78.08935085460409
4.614614614614615,81.87642754834158
4.634634634634635,78.80644682123382
4.654654654654655,76.98921704042496
4.674674674674675,80.53897007052589
4.694694694694695,84.21926087255727
4.714714714714715,81.39826326823834
4.734734734734735,85.66096778404949
4.754754754754755,83.05908754579085
4.774774774774775,83.51705410438746
4.794794794794795,83.10099339645457
4.814814814814815,89.15562456401888
4.834834834834835,94.40793368344612
4.854854854854855,84.07588066595993
4.874874874874875,89.59906303467834
4.894894894894895,86.34183478100746
4.914914914914915,84.59634701118406
4.934934934934935,92.08343144507757
4.954954954954955,99.36743484984618
4.974974974974975,93.4322859954731
4.994994994994995,85.74311428509705
5.015015015015015,92.97911626857352
5.035035035035035,98.94679048186586
5.055055055055055,91.91354363366246
5.075075075075075,94.43837210161263
5.095095095095095,93.7450076535838
5.115115115115115,87.54110094923297
5.135135135135135,102.38119469774703
5.155155155155155,93.41363313194296
5.175175175175175,91.50889052541693
5.195195195195195,89.9472471965866
5.215215215215215,98.00514074542032
5.235235235235235,95.67412746150556
5.255255255255255,85.9244854913353
5.275275275275275,95.56493500399496
5.295295295295295,103.93846367949025
5.315315315315315,103.34394643379233
5.335335335335335,97.21477403361176
5.355355355355355,105.57232594015406
5.375375375375375,115.33687890432762
5.395395395395395,104.66815177421422
5.415415415415415,109.67282929297647
5.435435435435435,112.64587345045197
5.455455455455455,107.73337481504252
5.475475475475475,105.21160870049033
5.495495495495495,106.87807710857362
5.515515515515515,116.11258590701708
5.535535535535535,110.4992386900297
5.555555555555555,99.54271374776685
5.575575575575575,113.06098038073927
5.595595595595595,117.31052639468419
5.615615615615615,116.46678401628748
5.635635635635635,119.23398113653681
5.655655655655655,124.79485148792044
5.675675675675675,111.30916498132417
5.6956956956956954,123.279709409693
5.7157157157157155,105.83846071496349
5.7357357357357355,107.34587731469054
5.7557557557557555,124.91947195017588
5.7757757757757755,122.36033520050083
5.7957957957957955,116.20593873464448
5.8158158158158155,123.66813224011419
5.8358358358358355,124.99735541655282
5.8558558558558556,125.02083235319037
5.875875875875876,138.66058356056791
5.895895895895896,116.93921321772616
5.915915915915916,131.6270015207902
5.935935935935936,134.64355491321993
5.955955955955956,139.11051364295926
5.975975975975976,129.61070130883547
5.995995995995996,130.08771165320806
6.016016016016017,127.11615893844409
6.0360360360360374,127.45413556340107
6.0560560560560575,130.7610793460495
6.0760760760760775,135.75622281937004
6.0960960960960975,126.8860405159876
6.1161161161161175,135.0819254962802
6.1361361361361375,129.96003521839077
6.1561561561561575,143.68716696217052
6.1761761761761775,147.84716012109456
6.1961961961961975,141.50707865246628
6.216216216216218,149.61783520455452
6.236236236236238,132.0432695895244
6.256256256256258,139.7684423295633
6.276276276276278,147.25568417095775
6.296296296296298,147.81715225450756
6.316316316316318,147.98078564017288
6.336336336336338,143.80089780917965
6.356356356356358,139.1466781659964
